,game_id,game_title,category,avg_time,min_ppl,max_ppl,age_min
577,661,Where's Bob's Hat?,['Card Game'],45,3,5,10
584,669,Plague & Pestilence,"['Card Game', 'Medieval']",30,2,6,
585,670,Starship Troopers,"['Novel-based', 'Science Fiction', 'Wargame']",120,1,2,12
586,671,Bull Run: The First Major Battle of the American Civil War,"['American Civil War', 'Wargame']",240,2,2,12
591,677,Would You Rather...?,['Party Game'],20,3,8,12
594,680,Dune,"['Movies / TV / Radio theme', 'Novel-based', 'Science Fiction']",90,2,4,10
595,681,Quarto,['Abstract Strategy'],20,2,2,8
597,684,Monopoly: The Card Game,"['Card Game', 'Economic', 'Negotiation']",30,2,6,8
599,686,Dr. Jekyll & Mr. Hyde,"['Bluffing', 'Card Game']",60,3,4,10
604,691,Timbuktu,"['Deduction', 'Economic']",60,3,5,10
605,692,Wizard Kings,"['Fantasy', 'Wargame']",150,2,7,12
607,696,The Big Idea,"['Card Game', 'Party Game']",45,3,6,10
608,697,Conspiracy,"['Bluffing', 'Memory', 'Spies/Secret Agents']",90,3,4,10
610,699,HeroQuest,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']",90,2,5,10
611,700,Battle Masters,"['Fantasy', 'Fighting', 'Miniatures', 'Wargame']",60,2,2,9
612,701,A House Divided: War Between the States 1861-65,"['American Civil War', 'Wargame']",240,2,2,12
615,704,Montgolfiere,"['Aviation / Flight', 'Racing']",45,2,6,7
617,706,Frederick the Great,"['Age of Reason', 'Wargame']",240,2,4,12
621,710,Snit's Revenge,['Fighting'],20,2,2,8
623,712,Blood Bowl (Third Edition),"['Fantasy', 'Fighting', 'Miniatures', 'Sports']",180,2,2,12
624,713,Nuclear War,"['Card Game', 'Modern Warfare', 'Negotiation', 'Political']",60,2,6,10
625,714,Talisman,"['Adventure', 'Exploration', 'Fantasy', 'Fighting']",240,2,6,9
626,715,Escape from Colditz,"['Adventure', 'World War II']",180,2,6,12
628,718,Galaxy: The Dark Ages,"['Card Game', 'Science Fiction']",90,2,5,12
629,719,Tyranno Ex,"['Fighting', 'Prehistoric']",120,2,4,12
630,720,Fast Food Franchise,['Economic'],120,2,5,12
633,723,The Uncanny X-Men Alert Adventure Game,"['Comic Book / Strip', 'Fighting']",60,2,4,9
634,724,Chill: Black Morn Manor,['Horror'],120,2,6,12
638,730,Breakout: Normandy,"['Wargame', 'World War II']",240,2,2,12
644,736,San Francisco,['City Building'],90,3,5,12
652,746,"The Game of France, 1940: German Blitzkrieg in the West","['Wargame', 'World War II']",180,2,2,12
653,747,Bitter Woods,"['Wargame', 'World War II']",240,2,2,12
654,748,Trax,['Abstract Strategy'],10,2,2,8
657,751,Minos,"['Ancient', 'City Building', 'Civilization', 'Economic', 'Fighting', 'Nautical']",120,2,4,16
659,753,Panzerkrieg,"['Wargame', 'World War II']",240,2,2,14
661,755,Thunder at Cassino,"['Wargame', 'World War II']",360,1,2,12
662,756,Black Vienna,"['Card Game', 'Deduction', 'Spies/Secret Agents']",60,3,6,10
665,759,Turning Point: Stalingrad,"['Wargame', 'World War II']",960.0,2,2,12
666,760,Battle Line,"['Ancient', 'Card Game', 'Deduction']",30,2,2,12
667,761,The Great Brain Robbery,"['American West', 'Card Game', 'Fantasy', 'Fighting', 'Horror']",60,3,7,10
669,764,Mad Gab,"['Party Game', 'Word Game']",45,2,12,10
670,765,Space Walk,"['Abstract Strategy', 'Science Fiction']",45,2,5,8
671,766,Regatta,"['Nautical', 'Racing', 'Sports']",60,2,6,10
675,770,Loot,"['Card Game', 'Nautical', 'Pirates']",20,2,8,10
685,782,"Win, Place & Show","['Animals', 'Racing', 'Sports']",120,3,6,8
691,788,Tales of the Arabian Nights,"['Adventure', 'Arabian', 'Fantasy']",120,1,6,12
692,789,Focus,['Abstract Strategy'],45,2,4,10
696,793,Yahtzee Deluxe Poker,['Dice'],20,2,6,12
697,794,Foil,"['Card Game', 'Word Game']",60,2,4,10
698,795,Dragonlance,"['Fantasy', 'Medieval']",60,2,6,10
701,798,Ace of Aces: Handy Rotary Series,"['Aviation / Flight', 'Book', 'Wargame', 'World War I']",20,2,2,10
702,799,The Hills Rise Wild!,"['Adventure', 'Fighting', 'Horror', 'Miniatures']",180,2,4,12
706,803,Dragonhunt,"['Fantasy', 'Wargame']",120,2,6,12
707,804,Thunder Road,"['Fighting', 'Racing', 'Science Fiction']",45,2,4,10
708,805,Buffy the Vampire Slayer: The Game,"['Horror', 'Movies / TV / Radio theme']",90,2,5,12
712,811,Rummikub,"['Abstract Strategy', 'Card Game', 'Number']",60,2,4,8
714,814,Aquarius,"['Card Game', 'Religious']",20,2,5,5
715,815,Chrononauts,"['Bluffing', 'Card Game', 'Deduction', 'Educational', 'Political']",30,1,6,11
716,816,2038: Tycoons of the Asteroid Belt,"['Economic', 'Science Fiction', 'Space Exploration', 'Trains', 'Transportation']",360,3,6,14
718,820,Axiom,['Abstract Strategy'],15,2,2,9
720,822,Carcassonne,"['City Building', 'Medieval', 'Territory Building']",37.5,2,5,8
721,823,Lord of the Rings,"['Adventure', 'Fantasy', 'Novel-based']",75.0,2,5,12
723,825,Screaming Eagles,"['Fighting', 'Wargame']",20,2,4,10
724,826,Cartagena,"['Pirates', 'Racing']",45,2,5,8
725,827,Attila,['Ancient'],45,2,5,10
726,828,Wizards,"['Adventure', 'Fantasy']",180.0,1,6,12
729,831,Schrille Stille,"['Economic', 'Music']",90,3,6,10
730,833,For the People,"['American Civil War', 'Wargame']",360,2,2,12
731,834,Chronology,"['Card Game', 'Educational', 'Party Game', 'Trivia']",30,2,8,12
734,840,Corsairs,"['Card Game', 'Fighting', 'Nautical', 'Pirates']",60,2,4,10
735,841,Razzia,"['Bluffing', 'Card Game', 'Economic', 'Mafia', 'Negotiation']",30,3,8,12
736,843,Circus Minimus,"['Ancient', 'Fighting', 'Racing']",60,2,7,12
738,847,Feudal,"['Abstract Strategy', 'Medieval', 'Miniatures']",90,2,6,10
743,854,Doge,"['Bluffing', 'Political']",45,3,4,12
744,855,Java,['City Building'],120,2,4,12
748,859,Illuminati,"['Card Game', 'Novel-based', 'Political']",90.0,2,6,12
750,861,Weapons and Warriors:  Castle Combat Set,"['Action / Dexterity', ""Children's Game"", 'Medieval', 'Miniatures']",30,2,2,7
751,864,Mage Knight,"['Collectible Components', 'Fantasy', 'Miniatures', 'Wargame']",60,2,4,10
756,869,Bongo!,"['Animals', 'Dice']",15,2,8,8
757,870,Empires of the Ancient World,['Ancient'],150.0,3,5,12
759,872,M,['Abstract Strategy'],30,2,6,10
762,875,Roads & Boats,"['City Building', 'Civilization', 'Economic', 'Industry / Manufacturing', 'Transportation']",240,1,4,14
765,878,Wyatt Earp,"['American West', 'Card Game']",37.5,2,4,8
768,883,Ivanhoe,"['Card Game', 'Fighting', 'Medieval']",45,2,5,10
769,884,Way Out West,['American West'],105.0,3,5,12
772,891,Cranium,"['Party Game', 'Puzzle', 'Trivia', 'Word Game']",60,4,16,13
782,902,Meuterer,"['Card Game', 'Fighting', 'Nautical', 'Pirates']",60,3,4,12
783,904,Dream Factory,['Movies / TV / Radio theme'],60,2,5,10
787,908,Tally Ho!,['Animals'],30,2,2,8
790,911,Empires of the Middle Ages,"['Civilization', 'Economic', 'Medieval', 'Political', 'Wargame']",300.0,1,6,14
791,912,Pacific Victory,"['Nautical', 'Wargame', 'World War II']",240,2,2,12
792,913,High Bohn,"['Card Game', 'Expansion for Base-game', 'Farming', 'Negotiation']",45,3,5,12
794,915,Mystery of the Abbey,"['Deduction', 'Medieval', 'Murder/Mystery', 'Religious']",75.0,3,6,10
796,917,Rack-O,"['Card Game', 'Number', 'Puzzle']",45,2,4,8
798,923,Breakaway Rider,"['Card Game', 'Racing', 'Sports']",20,2,6,8
799,926,Catan: Cities & Knights,"['Expansion for Base-game', 'Medieval', 'Negotiation']",90,3,4,12
804,932,Top Race,['Racing'],45,2,6,8
807,935,Australian Rails,"['Economic', 'Trains', 'Transportation']",210.0,2,6,10
808,936,The Fury of Dracula,"['Adventure', 'Deduction', 'Fighting', 'Horror', 'Novel-based']",180,2,4,12
809,937,1825 Unit 1,"['Trains', 'Transportation']",180,2,5,14
810,938,Enchanted Forest,"['Adventure', 'Card Game', ""Children's Game"", 'Deduction', 'Fantasy']",45.0,2,6,6
811,939,Star Wars: The Queen's Gambit,"['Fighting', 'Miniatures', 'Movies / TV / Radio theme', 'Science Fiction', 'Wargame']",120,2,4,12
813,941,Turbo Taxi,"['Puzzle', 'Real-time']",30,2,4,8
815,943,Ligretto,"['Card Game', 'Real-time']",10,2,4,8
821,949,Twixt,['Abstract Strategy'],30,2,4,12
822,950,Four Dragons,"['Card Game', 'Deduction', 'Horror']",30,3,4,12
823,951,Football Strategy,"['Bluffing', 'Sports']",150,2,4,10
828,958,Orcz,"['Bluffing', 'Fantasy', 'Fighting']",45,2,4,12
833,963,The Gardens of the Alhambra,['Abstract Strategy'],52.5,2,4,8
835,965,Ben Hurt,"['Ancient', 'Dice', 'Racing']",60,4,8,12
840,980,Al Cabohne,"['Card Game', 'Farming', 'Mafia']",60,1,2,12
841,982,Amoeba Wars,"['Science Fiction', 'Wargame']",150,2,6,12
842,983,Tangoes,"['Puzzle', 'Real-time']",10,1,2,5
845,986,Babel,"['Ancient', 'Card Game', 'City Building']",52.5,2,2,12
846,987,Kingmaker,"['Medieval', 'Political', 'Renaissance', 'Wargame']",240,2,7,12
847,988,Zapp Zerapp,"['Action / Dexterity', ""Children's Game"", 'Racing', 'Real-time']",30,2,4,7
858,1002,Cosmic Eidex,['Card Game'],60,3,3,10
872,1017,Fresh Fish,['City Building'],60,2,5,12
883,1035,Squad Leader,"['Wargame', 'World War II']",60,2,2,14
884,1036,Speculation,['Economic'],45,3,6,10
885,1037,Deadlands: Doomtown,"['American West', 'Card Game', 'City Building', 'Collectible Components', 'Fantasy']",45,2,6,10
886,1038,Tantrix,"['Abstract Strategy', 'Puzzle']",30,1,4,8
887,1041,San Marco,"['Medieval', 'Political']",90,3,4,10
888,1042,Dragon's Gold,"['Card Game', 'Fantasy', 'Fighting', 'Negotiation']",45,3,6,12
890,1044,Gunslinger,"['American West', 'Fighting', 'Wargame']",90,2,7,12
908,1070,Shadows in the Forest,"[""Children's Game"", 'Fantasy', 'Party Game']",15,2,8,8
934,1098,Judge Dredd,"['Comic Book / Strip', 'Fighting', 'Science Fiction']",90,2,6,8
935,1099,Downspin,"['Abstract Strategy', 'Maze', 'Memory']",30,2,2,7
937,1101,Flying Carpet,"['Arabian', 'Aviation / Flight', 'Racing']",20,3,6,12
942,1111,Taboo,"['Party Game', 'Real-time', 'Word Game']",20,4,10,12
944,1115,Poker,"['Bluffing', 'Card Game']",60,2,10,12
945,1116,Oh Hell!,['Card Game'],30,3,7,10
946,1117,You're Bluffing!,"['Animals', 'Bluffing', 'Card Game', 'Humor']",45,3,5,10
949,1125,Big Shot,['Economic'],30,2,4,10
950,1126,Car Wars: The Card Game,"['Card Game', 'Fighting', 'Racing', 'Science Fiction']",60,2,6,10
959,1137,Die Siedler von Catan: Das Buch zum Spielen,"['Book', 'Civilization', 'Expansion for Base-game', 'Nautical', 'Negotiation']",60,2,6,12
965,1143,Warrior Knights,"['Fighting', 'Medieval', 'Negotiation', 'Political', 'Territory Building']",180,2,6,10
966,1144,The Warlock of Firetop Mountain,"['Adventure', 'Deduction', 'Exploration', 'Fantasy', 'Fighting']",120,2,6,10
967,1145,City of Chaos,"['City Building', 'Deduction', 'Exploration', 'Fantasy', 'Fighting', 'Murder/Mystery']",300,1,6,12
968,1146,Shadowlord!,"['Abstract Strategy', 'Exploration', 'Science Fiction']",150,2,4,10
969,1147,Outrage! Steal the Crown Jewels,['Murder/Mystery'],45,2,6,8
971,1149,Dragon Strike,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']",60,2,6,10
972,1150,Lionheart,"['Medieval', 'Miniatures']",60,2,2,10
974,1152,The Mystic Wood,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Medieval']",60,2,4,12
976,1155,Capitol,"['Ancient', 'City Building']",60,2,4,10
978,1157,Save Doctor Lucky,"['Bluffing', 'Murder/Mystery']",30,3,7,10
980,1159,Evo,"['Animals', 'Prehistoric', 'Science Fiction']",90.0,3,5,12
984,1163,"Ciao, Ciao...","['Bluffing', 'Dice', 'Horror']",30,2,4,10
1004,1187,The Fellowship of the Ring,['Fantasy'],240,2,2,13
1005,1188,Chaos Marauders,"['Card Game', 'Fantasy']",45,2,4,10
1007,1190,Continuo,['Abstract Strategy'],20,1,5,4
1011,1194,Speed Circuit,"['Racing', 'Sports']",120,2,6,12
1013,1197,Blink,"['Action / Dexterity', 'Card Game', ""Children's Game"", 'Real-time']",10,2,3,7
1017,1202,The Sorcerer's Cave,"['Card Game', 'Exploration', 'Fantasy']",60,1,4,10
1018,1203,Witch Trial,"['Card Game', 'Negotiation']",45,3,7,10
1021,1206,Venture,"['Card Game', 'Economic']",45,2,6,10
1024,1209,Pax Britannica,"['Negotiation', 'Political', 'Post-Napoleonic', 'Wargame']",300,4,7,12
1025,1210,Cults Across America,"['Horror', 'Wargame']",180,2,6,12
1027,1212,Nuclear Proliferation,"['Card Game', 'Modern Warfare', 'Negotiation', 'Political', 'Wargame']",30,2,6,10
1028,1213,Nuclear Escalation,"['Card Game', 'Modern Warfare', 'Negotiation', 'Political', 'Wargame']",30,2,6,10
1033,1218,Junior Labyrinth,"[""Children's Game"", 'Fantasy', 'Maze', 'Racing']",15,2,4,5
1034,1219,Labyrinth,"[""Children's Game"", 'Maze', 'Puzzle']",20,2,4,8
1043,1231,Bausack,"['Action / Dexterity', 'Party Game']",30.0,2,8,7
1045,1233,Facts in Five,"['Party Game', 'Trivia', 'Word Game']",30,1,5,8
1046,1234,Once Upon a Time: The Storytelling Card Game,"['Card Game', 'Humor', 'Party Game', 'Real-time']",30,2,6,8
1056,1245,Isis & Osiris,"['Abstract Strategy', 'Memory']",15.0,2,4,7
1060,1249,Safari Jack,"['Abstract Strategy', 'Animals', 'Exploration']",30,2,4,10
1061,1250,Hacker,"['Card Game', 'Political']",120,2,6,14
1062,1251,New World,"['Exploration', 'Renaissance']",240,2,6,12
1064,1253,Limits,"['Card Game', 'Memory']",45,2,6,8
1065,1254,Crack the Case,"['Deduction', 'Party Game']",60,2,8,12
1068,1257,Starbase Jeff,"['Abstract Strategy', 'Card Game', 'Print & Play', 'Science Fiction']",45.0,2,4,10
1069,1258,Phase 10,['Card Game'],45,2,6,8
1071,1260,Rook,['Card Game'],45,2,6,8
1072,1261,Medina,"['Abstract Strategy', 'City Building']",60,3,4,10
1073,1262,Axis & Allies: Pacific,"['Wargame', 'World War II']",240,2,3,12
1074,1263,Knatsch,"['Card Game', 'Dice', 'Fighting', 'Medieval']",30,2,6,8
1076,1265,Mystery Rummy: Jekyll & Hyde,"['Card Game', 'Murder/Mystery']",45,2,2,10
1079,1269,Skip-Bo,['Card Game'],20,2,6,8
1080,1270,Star Wars Customizable Card Game,"['Card Game', 'Collectible Components', 'Movies / TV / Radio theme', 'Science Fiction']",60,2,2,9
1083,1275,221B Baker Street: The Master Detective Game,"['Deduction', 'Murder/Mystery', 'Novel-based']",90,2,6,10
1087,1289,All The King's Men,"['Abstract Strategy', 'Medieval']",30,2,2,8
1091,1293,Boggle,"['Dice', 'Real-time', 'Word Game']",10,1,8,8
1092,1294,Clue,"['Bluffing', 'Deduction', 'Movies / TV / Radio theme', 'Murder/Mystery']",45,3,6,8
1093,1295,Pente,['Abstract Strategy'],30,2,2,8
1094,1297,Trivial Pursuit: Star Wars Classic Trilogy Collector's Edition,"['Movies / TV / Radio theme', 'Party Game', 'Science Fiction', 'Trivia']",90,2,4,12
1095,1298,Monopoly: Star Wars,"['Economic', 'Movies / TV / Radio theme', 'Negotiation']",90,2,8,8
1096,1299,Trivial Pursuit: Genus IV,"['Party Game', 'Trivia']",90,2,6,15
1097,1300,Im Zeichen des Kreuzes,"['Medieval', 'Travel']",90,2,5,10
1098,1301,Netrunner,"['Card Game', 'Collectible Components', 'Science Fiction']",45,2,2,10
1099,1302,Cosmic Wimpout,['Dice'],20,2,7,7
1105,1308,Confusion,"['Action / Dexterity', 'Dice', 'Puzzle']",20,2,5,10
1106,1309,Die Magier von Pangea,"['Economic', 'Fantasy']",60,2,4,10
1111,1315,Africa,['Exploration'],60,2,5,10
1115,1319,Magic Hill,"['Card Game', ""Children's Game"", 'Fantasy', 'Racing']",30,2,5,8
1119,1323,Cry Havoc,"['Medieval', 'Wargame']",180.0,2,2,12
1120,1324,Café International: Das Kartenspiel,['Card Game'],45,2,5,10
1125,1330,Savannah Café,"['Animals', 'Bluffing', 'Card Game', 'Deduction', 'Racing']",20,2,4,7
1128,1333,Boom-O,"['Card Game', 'Number']",20,2,6,7
1129,1334,Entdecker: Exploring New Horizons,"['Exploration', 'Nautical']",90,2,4,10
1130,1335,Gnadenlos!,['American West'],45,3,4,10
1133,1338,Volldampf,['Trains'],90,2,6,12
1134,1339,Dungeon!,"['Adventure', 'Exploration', 'Fantasy', 'Fighting']",30,1,8,8
1138,1345,Genoa,"['Negotiation', 'Renaissance']",90.0,2,5,12
1140,1347,Simple GBoH,"['Ancient', 'Book', 'Expansion for Base-game', 'Wargame']",90,2,2,10
1143,1350,Das Amulett,['Fantasy'],60,3,6,12
1145,1352,Bali,['Card Game'],60,3,4,12
1146,1353,Time's Up!,"['Humor', 'Party Game']",90,4,18,12
1152,1361,Die Siedler von Catan: Historische Szenarien II,"['Ancient', 'Expansion for Base-game', 'Negotiation']",90,4,6,10
1153,1362,Wit's End,"['Trivia', 'Word Game']",60,2,6,12
1159,1370,The Classic Dungeon,"['Adventure', 'Dice', 'Exploration', 'Fantasy', 'Fighting']",30,1,6,6
1160,1371,Mustangs,"['Aviation / Flight', 'Wargame', 'World War II']",105.0,2,4,12
1161,1372,Rise of the Luftwaffe,"['Aviation / Flight', 'Card Game', 'Wargame', 'World War II']",20,2,8,12
1164,1376,Serengeti,"['Card Game', 'Mafia']",27.5,3,6,8
1167,1379,Ebbe & Flut,"['Abstract Strategy', 'Card Game']",37.5,1,2,10
1168,1380,Jockey,"['Animals', 'Racing', 'Sports']",45,2,6,12
1169,1381,Pokémon Master Trainer,"['Adventure', 'Card Game', ""Children's Game"", 'Fantasy', 'Movies / TV / Radio theme', 'Video Game Theme']",45,2,6,7
1170,1382,Winner's Circle,"['Animals', 'Racing', 'Sports']",52.5,2,6,10
1175,1387,Alaska,['Transportation'],60,2,4,12
1188,1403,Turn the Tide,['Card Game'],30,3,5,10
1191,1406,Monopoly,"['Economic', 'Negotiation']",120.0,2,8,8
1193,1408,Gammarauders,"['Science Fiction', 'Wargame']",120,2,6,12
1195,1410,Trouble,"[""Children's Game"", 'Racing']",45,2,4,4
1197,1412,Trendy,['Card Game'],20,2,5,8
1198,1413,Attack Sub,"['Card Game', 'Modern Warfare', 'Nautical', 'Wargame']",30,2,2,12
1201,1416,Meridian,['Abstract Strategy'],30,2,4,10
1202,1417,Alibi,"['Card Game', 'Deduction', 'Murder/Mystery']",37.5,3,10,10
1203,1419,Pylos,['Abstract Strategy'],10,2,2,8
1204,1420,Monopoly Express,"['Dice', 'Economic']",20,2,4,8
1205,1421,Lost Worlds,"['Book', 'Fantasy', 'Fighting', 'Medieval']",10,2,2,10
1207,1423,Storm over Arnhem,"['Wargame', 'World War II']",300,2,2,12
1209,1425,Raid on St. Nazaire,"['Wargame', 'World War II']",180,1,1,12
1210,1426,Lord of the Rings: The Search,"['Adventure', 'Exploration', 'Fantasy', 'Novel-based']",30,2,2,10
1212,1428,Image,"['Card Game', 'Party Game', 'Trivia']",30,2,6,9
1213,1430,Caesar: Epic Battle of Alesia,"['Ancient', 'Wargame']",360,2,4,12
1214,1431,War at Sea (second edition),"['Nautical', 'Wargame', 'World War II']",120,2,2,12
1218,1435,4000 A.D.,"['Science Fiction', 'Wargame']",90,2,4,10
1219,1436,Billionaire,['Economic'],60,2,4,9
1222,1439,Iceberg Seals,"['Action / Dexterity', 'Animals', ""Children's Game"", 'Real-time']",20,1,6,5
1226,1444,SPQR,"['Ancient', 'Wargame']",240,2,2,13
1227,1445,Canasta Caliente,['Card Game'],60,2,6,7
1230,1448,Freight Train,"['Card Game', 'Trains']",90,2,5,10
1234,1452,Mhing,['Card Game'],60,2,6,10
1240,1459,Sharp Shooters,['Dice'],10,2,6,10
1243,1463,Girl Genius: The Works,['Card Game'],30,2,4,10
1245,1465,Wizard,['Card Game'],45,3,6,10
1250,1471,Gangsters,"['Fighting', 'Mafia', 'Real-time']",120,2,5,12
1251,1472,Five Crowns,['Card Game'],30,1,7,8
1254,1475,Careers,['Economic'],60,2,6,8
1262,1484,Clue: The Great Museum Caper,"[""Children's Game"", 'Deduction']",30,2,4,10
1267,1489,Deadwood Studios USA,"['American West', 'Dice', 'Economic', 'Humor', 'Movies / TV / Radio theme', 'Print & Play']",60,2,8,12
1269,1491,Outpost,"['Economic', 'Science Fiction']",150,2,9,12
1271,1493,1853,"['Economic', 'Trains', 'Transportation']",180,3,6,12
1272,1494,Bohnanza Erweiterungs-Set (Revised Edition),"['Card Game', 'Expansion for Base-game', 'Farming', 'Negotiation']",60,3,7,12
1274,1496,Imperium Romanum II,"['Ancient', 'Wargame']",240,1,6,16
1276,1498,Paydirt,"['Dice', 'Sports']",75.0,1,2,11
1277,1499,World in Flames,"['Wargame', 'World War II']",3060.0,2,7,12
1279,1501,Masterpiece,"['Bluffing', 'Negotiation']",60,3,6,10
1280,1502,Hotel Tycoon,['Economic'],60,2,4,8
1283,1506,Conquistador,"['Economic', 'Exploration', 'Political', 'Renaissance', 'Wargame']",390.0,1,5,12
1285,1508,Broadside,"['Miniatures', 'Nautical', 'Wargame']",45,2,2,10
1286,1509,Dogfight,"['Aviation / Flight', 'Wargame', 'World War I']",45,2,4,10
1288,1511,Outdoor Survival,"['Adventure', 'Exploration']",30,1,4,10
1290,1513,The Republic of Rome,"['Ancient', 'Negotiation', 'Political', 'Wargame']",300,1,6,14
1292,1515,Upwords,['Word Game'],90,2,4,8
1295,1518,Executive Decision,"['Economic', 'Industry / Manufacturing', 'Math', 'Negotiation']",90,2,6,12
1297,1520,Monad,['Card Game'],52.5,2,4,10
1302,1525,Dixie: Bull Run,"['American Civil War', 'Card Game', 'Collectible Components', 'Dice', 'Wargame']",60,2,2,12
1303,1526,PitchCar Extension,"['Action / Dexterity', 'Expansion for Base-game', 'Racing', 'Sports']",20,2,8,6
1304,1527,Bitin' Off Hedz,"['Prehistoric', 'Racing']",60,2,8,10
1310,1533,Ghost Chase,"[""Children's Game"", 'Deduction', 'Exploration']",60,2,5,8
1312,1535,Formula-1,"['Racing', 'Sports']",75.0,2,6,10
1313,1536,Lord of the Fries,"['Card Game', 'Zombies']",45,3,8,12
1317,1540,BattleTech,"['Fighting', 'Miniatures', 'Science Fiction', 'Wargame']",90,2,20,12
1320,1543,Dragon Quest,"['Adventure', 'Exploration', 'Fantasy', 'Miniatures']",60,2,6,10
1321,1544,Beyond Balderdash,"['Bluffing', 'Party Game', 'Word Game']",45,2,6,10
1322,1545,Flowerpower,['Abstract Strategy'],30,1,2,8
1326,1549,Password,"['Movies / TV / Radio theme', 'Party Game', 'Word Game']",30,3,4,10
1328,1551,Sub Search,"[""Children's Game"", 'Deduction', 'Nautical']",45,2,2,10
1329,1552,Illuminati: New World Order,"['Card Game', 'Collectible Components', 'Humor', 'Negotiation', 'Political', 'Science Fiction']",120,2,6,12
